3.265899999999999914e-01,8.965037397808312392e+01,3.109916302162477608e-01,3.125217370974112674e-01,2.913587593442987789e-01,2.954408658997657033e-01,2.621566238340151678e-01,2.662504785220986547e-01,2.419632768912934884e-01,2.934266973115137178e-01,3.448901177317339473e-01,1.965390621957086026e-02,1.740006819724795872e-02,2.253838022322901535e-03,1.088633333333333342e+00,8.863333333333334174e-02,1.162241992882562025e+00,1.622419928825621360e-01,1.352698010394653760e+00,3.526980103946537604e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.187996212741089908e-01,7.031057414790748794e+01,3.128745923436586640e-01,3.136631705840836060e-01,2.946349317859230377e-01,2.975643891156151133e-01,2.628736162594974002e-01,2.683112292182559533e-01,2.485300336213155381e-01,2.968681719754530102e-01,3.452063103295904822e-01,1.897572685879372889e-02,1.771519992955711276e-02,1.260526929236616134e-03,1.062665404247030043e+00,6.266540424703001544e-02,1.062665404247030043e+00,6.266540424703001544e-02,1.275198485096435963e+00,2.751984850964359630e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.175999999999999934e-01,6.853411962931760115e+01,3.151345923436587038e-01,3.143789577506138633e-01,2.978554018813838189e-01,2.993858082869227943e-01,2.635675015312683445e-01,2.702441221900890311e-01,2.570663862017832924e-01,3.003481719754529378e-01,3.436299577491225832e-01,1.813244586926682222e-02,1.779864911749905534e-02,3.337967517677668805e-04,1.058666666666666645e+00,5.866666666666668639e-02,1.058666666666666645e+00,5.866666666666668639e-02,1.270551815719120903e+00,2.705518157191210138e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.999900058445349793e-01,8.849618901389408165e+01,3.252385929281121912e-01,3.299446028585995005e-01,3.050930212073140191e-01,3.085316444285238768e-01,2.659673016481589602e-01,2.753321960588908102e-01,2.513672513964347877e-01,3.078526722676797056e-01,3.643380931389246236e-01,2.383754019419564996e-02,1.900642733283837427e-02,4.831112861357275690e-03,1.333433362818065016e+00,3.334333628180650155e-01,1.333300019481783227e+00,3.333000194817833384e-01,1.612862926792479668e+00,6.128629267924797785e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.860000000000000098e-01,7.989016857091428392e+01,3.339469627118644146e-01,3.401364932479450376e-01,3.115739735882663841e-01,3.155742222077490000e-01,2.679993016481589940e-01,2.796721099389343212e-01,2.511766474492844181e-01,3.139045658971361119e-01,3.766324843449878057e-01,2.691967869827444071e-02,2.058907760592558825e-02,6.330601092348852460e-03,1.308474576271186463e+00,3.084745762711865180e-01,1.286666666666666847e+00,2.866666666666667362e-01,1.544617847138855415e+00,5.446178471388555264e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.867900000000000227e-01,8.001659278892230986e+01,3.428259627118644404e-01,3.486189490210459541e-01,3.173753008544153986e-01,3.220483838252263808e-01,2.700751016481589550e-01,2.838728115099565241e-01,2.537586883384868597e-01,3.200047964640561071e-01,3.862509045896253546e-01,2.909070255533591220e-02,2.228940259580765304e-02,6.801299959528259165e-03,1.293828399397892737e+00,2.938283993978927366e-01,1.289428942894289332e+00,2.894289428942894427e-01,1.459793532681797901e+00,4.597935326817979562e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.494999999999999774e-01,6.540069978512570970e+01,3.457759627118643930e-01,3.487791401081284937e-01,3.214093299657677094e-01,3.245439852956603644e-01,2.716379280654588335e-01,2.864464267448602053e-01,2.586068345107462862e-01,3.234297964640561185e-01,3.882527584173659507e-01,2.748542834015232916e-02,2.332860774467658896e-02,4.156820595475740204e-03,1.169223617017806083e+00,1.692236170178060828e-01,1.184745762711864492e+00,1.847457627118643808e-01,1.319936880832443871e+00,3.199368808324438707e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.129899999999999904e-01,5.335083513523557741e+01,3.447849627118644289e-01,3.422720237248323971e-01,3.229326632991010304e-01,3.234936229960548304e-01,2.732865389362945652e-01,2.874873511862382491e-01,2.599886125761953215e-01,3.240792964640560880e-01,3.881699803519168546e-01,2.300203197965061674e-02,2.326329259167139382e-02,-2.612606120207770777e-04,1.050302013422818703e+00,5.030201342281880733e-02,1.046964375313597539e+00,4.696437531359758111e-02,1.113843416370106532e+00,1.138434163701066149e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.129899999999999904e-01,5.335941793664642319e+01,3.437839627118643993e-01,3.369480194112264848e-01,3.235512347276724987e-01,3.225387481782316379e-01,2.753823389362945462e-01,2.884874550612877564e-01,2.614068989650926711e-01,3.247287964640561131e-01,3.880506939630195551e-01,1.922726808490254902e-02,2.245608769031762555e-02,-3.228819605415076538e-03,9.780937499999999840e-01,-2.190625000000005068e-02,1.047082403119894645e+00,4.708240311989454058e-02,1.043300000000000116e+00,4.330000000000000515e-02,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.900000000000000133e-01,6.610869803790552623e+01,3.501249627118644403e-01,3.465938340637307324e-01,3.278369490133867803e-01,3.286715892529378236e-01,2.786323389362945213e-01,2.924683391765314222e-01,2.607264500192674195e-01,3.292287964640560616e-01,3.977311429088447037e-01,2.219396568206682963e-02,2.240366328866746914e-02,-2.096976066006395190e-04,1.207804273768968706e+00,2.078042737689686781e-01,1.308724832214765099e+00,3.087248322147652102e-01,1.300000000000000044e+00,3.000000000000000999e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.199100000000000055e-01,6.702218216862547706e+01,3.594569627118643917e-01,3.599240460521433427e-01,3.335469490133867176e-01,3.369659902299434462e-01,2.819305389362945502e-01,2.974660513656870453e-01,2.571695893305147029e-01,3.352242964640560485e-01,4.132790035975973941e-01,2.665136162648829021e-02,2.325320295623163266e-02,3.398158670256657549e-03,1.300030959752321857e+00,3.000309597523219685e-01,1.312218749999999989e+00,3.122187499999999893e-01,1.399700000000000166e+00,3.997000000000000552e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.400355289304500039e-01,6.885053269462515857e+01,3.715805534774985208e-01,3.744897702118354932e-01,3.402153075338843480e-01,3.463359482936258504e-01,2.857100478433663993e-01,3.030570112701875818e-01,2.531372419161506682e-01,3.422275729105785369e-01,4.313179039050064056e-01,3.144535948478610621e-02,2.489163426194252599e-02,6.553725222843580223e-03,1.347363755566459487e+00,3.473637555664595422e-01,1.362761006288169652e+00,3.627610062881696518e-01,1.466785096434833457e+00,4.667850964348334020e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.424000000000000155e-01,6.907591953291232301e+01,3.840605534774985119e-01,3.868370847187744821e-01,3.469976884862652766e-01,3.550690439032962442e-01,2.904580373232027446e-01,3.085214422007684365e-01,2.528952111909066325e-01,3.495975729105785801e-01,4.462999346302505277e-01,3.503160781253583655e-02,2.691962897206118949e-02,8.111978840474647068e-03,1.354603631464527558e+00,3.546036314645274468e-01,1.369659442724458165e+00,3.696594427244582204e-01,1.474814148081474707e+00,4.748141480814748183e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.198999999999999955e-01,6.405821507118010061e+01,3.860515528930450468e-01,3.928485238608154795e-01,3.529453075338843671e-01,3.609627671848147923e-01,2.947990369725306259e-01,3.128892287811305128e-01,2.571674969343810124e-01,3.556450729105785635e-01,4.541226488867761146e-01,3.564725413413427635e-02,2.866515400447581033e-02,6.982100129658466020e-03,1.317128289932826712e+00,3.171282899328267679e-01,1.285709911509844261e+00,2.857099115098441500e-01,1.423389830508474674e+00,4.233898305084746183e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.099999999999999756e-01,6.220265048822998466e+01,3.884515528930450601e-01,3.959669740679399030e-01,3.582334027719796254e-01,3.654206974407407382e-01,2.989190369725306939e-01,3.166974943191253611e-01,2.636675821054686453e-01,3.611992578024546541e-01,4.587309334994406629e-01,3.493361801419986312e-02,2.991884680642062366e-02,5.014771207779239459e-03,1.290931989924433143e+00,2.909319899244331986e-01,1.255396674729783557e+00,2.553966747297835016e-01,1.371466800468305713e+00,3.714668004683056579e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.150851297486850000e-01,6.419868990579817591e+01,3.912810658679135578e-01,3.994430023735299207e-01,3.637652517046561229e-01,3.699356458323720398e-01,3.025523318527176819e-01,3.205558329634218273e-01,2.714577353603327414e-01,3.670535142898889713e-01,4.626492932194452012e-01,3.438204886298740215e-02,3.081148721773398214e-02,3.570561645253420013e-03,1.037738752677778375e+00,3.773875267777834774e-02,1.302025165807170648e+00,3.020251658071707590e-01,1.388633295493742148e+00,3.886332954937420370e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.212000000000000188e-01,6.505901454728217459e+01,3.984510658679135675e-01,4.033988201237971860e-01,3.696319183713228096e-01,3.745960416657927450e-01,3.062003318527176665e-01,3.245026630432876202e-01,2.762914607727110505e-01,3.721135142898889248e-01,4.679355678070667990e-01,3.404588548692311090e-02,3.145836687157180928e-02,2.587518615351301621e-03,1.091191709844559599e+00,9.119170984455961249e-02,1.326196473551637389e+00,3.261964735516373892e-01,1.413422818791946423e+00,4.134228187919464226e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.444840444184690043e-01,5.780942288931824891e+01,4.116004703097604356e-01,4.108688609046465823e-01,3.755597300102975211e-01,3.809494964614905665e-01,3.110901788544711000e-01,3.292078152540790503e-01,2.801162126819347620e-01,3.781927165108123767e-01,4.762692203396899915e-01,3.525193897225570305e-02,3.221708129170858942e-02,3.034857680547113634e-03,1.149161158298996899e+00,1.491611582989968154e-01,1.111237875756394766e+00,1.112378757563948356e-01,1.389012638807715527e+00,3.890126388077155828e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.390000000000000013e-01,5.958866130728842592e+01,4.242014703097604089e-01,4.159836134674380625e-01,3.810883014388689038e-01,3.862268149649913940e-01,3.157901788544710819e-01,3.335133911264681061e-01,2.859393018139487763e-01,3.839927165108124041e-01,4.820461312076760318e-01,3.535764754450737568e-02,3.284519454226834945e-02,2.512453002239026234e-03,1.256080114449213303e+00,2.560801144492132475e-01,1.137305699481865329e+00,1.373056994818652732e-01,1.359554041498916011e+00,3.595540414989160105e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.771420338983050069e-01,6.440010177073587272e+01,4.329156736995908861e-01,4.271033262730502544e-01,3.884283982911692079e-01,3.944918348680198639e-01,3.207730195324371425e-01,3.391458869214421523e-01,2.890074996424031872e-01,3.915203182057276354e-01,4.940331367690520836e-01,3.808020086742391896e-02,3.389219580729946335e-02,4.188005060124455614e-03,1.524464148689431031e+00,5.244641486894310312e-01,1.233594544580534524e+00,2.335945445805346077e-01,1.477219919189798780e+00,4.772199191897987247e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.251368702513149467e-01,7.706895159128873729e+01,4.434383607247224246e-01,4.449276069963711278e-01,3.978830111602794095e-01,4.063686562665012048e-01,3.268786846990064388e-01,3.464396509735940266e-01,2.875838796382542695e-01,4.014476617182934359e-01,5.153114437983326024e-01,4.360794097630321664e-02,3.583534484110021540e-02,7.772596135203001244e-03,1.677807183141042824e+00,6.778071831410427128e-01,1.502537540060987054e+00,5.025375400609870535e-01,1.607939221198796620e+00,6.079392211987965089e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.075101168907069749e-01,9.194450467668998783e+01,4.701858195207481161e-01,4.926698815226139838e-01,4.160220643455511680e-01,4.337451526868835172e-01,3.364767823027469129e-01,3.605992770879906661e-01,2.486701608060421786e-01,4.208831864991233185e-01,5.930962121922044306e-01,6.199012807584619589e-02,4.106630148804941288e-02,2.092382658779678301e-02,1.814128504847966505e+00,8.141285048479665054e-01,2.260487928977625405e+00,1.260487928977625405e+00,2.166355727029936507e+00,1.166355727029936507e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.254348217416709543e-01,9.224026165683113732e+01,4.984893016949151767e-01,5.349907797442606805e-01,4.353856453201969678e-01,4.602623953282277691e-01,3.460516787375803593e-01,3.749065533489193136e-01,2.287016612760104928e-01,4.412749275862067888e-01,6.538481938964031404e-01,7.711557729492857227e-02,4.827615664942525031e-02,2.883942064550332196e-02,1.727595965186994764e+00,7.275959651869946532e-01,2.317757186305220429e+00,1.317757186305220429e+00,2.275519709974594296e+00,1.275519709974594074e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.938983676212739926e-01,8.432023351118526477e+01,5.258891384570425487e-01,5.638830684491722423e-01,4.533046152069243329e-01,4.815020291730501278e-01,3.551296460900058571e-01,3.874160362615606812e-01,2.164817806047421023e-01,4.559703456750437978e-01,6.954589107453454933e-01,8.557146194078840695e-02,5.573521770769788303e-02,2.983624423309052393e-02,1.576914412588144465e+00,5.769144125881443541e-01,1.779226583644292203e+00,7.792265836442922033e-01,2.184818537850358844e+00,1.184818537850359066e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.109589713617769702e-01,8.689907288803658503e+01,5.659850355932203314e-01,6.088059598878275969e-01,4.728745659458405970e-01,5.114526602811162448e-01,3.663496255172413729e-01,4.040255631282358428e-01,1.926958912686299041e-01,4.772182942431325570e-01,7.617406972176352653e-01,1.005594372529890479e-01,6.470006161675612155e-02,3.585937563623292634e-02,1.833089899099857423e+00,8.330898990998574227e-01,1.931268536976440187e+00,9.312685369764400756e-01,2.027448084982838683e+00,1.027448084982838905e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.116714774985390513e-01,8.862848154479833340e+01,6.156436703682057754e-01,6.638724176352296391e-01,4.979065410648185752e-01,5.478361891190637323e-01,3.797299387609585075e-01,4.239332460447183815e-01,1.627745179976826662e-01,5.034623681180595556e-01,8.441502182384363895e-01,1.191902225341073818e-01,7.559809380022637637e-02,4.359212873388100540e-02,2.171163318643817508e+00,1.171163318643817730e+00,2.071813336787706739e+00,1.071813336787706739e+00,2.361843205954764269e+00,1.361843205954764269e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.980000000000000204e-01,8.663651968499054590e+01,6.633236703682057200e-01,7.064410689742788296e-01,5.222498743981519587e-01,5.796692628355124555e-01,3.928699387609584925e-01,4.425240991410039904e-01,1.558120990494296643e-01,5.308873681180595883e-01,9.059626371866895678e-01,1.313380963010932767e-01,8.674609430039975644e-02,4.459200200069352027e-02,2.190243902439024559e+00,1.190243902439024559e+00,2.029837251356238603e+00,1.029837251356238603e+00,2.321673259391400901e+00,1.321673259391400901e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.894213699590880484e-01,8.862068366873936043e+01,7.078174029222674690e-01,7.397102146078804452e-01,5.479604158247751711e-01,6.078285453012920447e-01,4.058563661601402028e-01,4.600494823103405961e-01,1.669613588627492651e-01,5.597089366160139523e-01,9.524565143692786950e-01,1.386745956161109516e-01,9.713179456354199826e-02,4.154280105256895339e-02,2.142744478699084798e+00,1.142744478699084798e+00,2.118174255677752083e+00,1.118174255677752083e+00,2.544839399024572568e+00,1.544839399024572790e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.180000000000000382e-01,9.054003073887190567e+01,7.557174029222676337e-01,7.721265392246293713e-01,5.767704158247750623e-01,6.360259502739018522e-01,4.188763661601402344e-01,4.780083261413076157e-01,1.842395354115629047e-01,5.899594366160139103e-01,9.956793378204649159e-01,1.451220046483360226e-01,1.067298365805008087e-01,3.839216806783521396e-02,2.179487179487179294e+00,1.179487179487179516e+00,2.239024390243902651e+00,1.239024390243902429e+00,2.933001054346784375e+00,1.933001054346784375e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.016050245470490054e+00,9.176232316773581488e+01,8.096082240794860718e-01,8.164763039966039804e-01,6.102494751328937372e-01,6.705736134735916787e-01,4.343686510227937059e-01,4.991080092522559575e-01,1.850428616809503546e-01,6.212619488895383402e-01,1.057481036098126381e+00,1.563412534758067407e-01,1.166521199595620117e-01,3.968913351624472896e-02,2.285909377916629737e+00,1.285909377916629737e+00,2.447811720178127981e+00,1.447811720178127759e+00,3.246270633152784857e+00,2.246270633152784857e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.796529631794269610e-01,8.724068750621424329e+01,8.550598333722974065e-01,8.461447874843899264e-01,6.383281876652473485e-01,6.986717361741221488e-01,4.489617102863822096e-01,5.179529094062627070e-01,1.959339191877635389e-01,6.492490970485098600e-01,1.102564274909256126e+00,1.604461096282325805e-01,1.254109178932961144e-01,3.503519173493646610e-02,2.231555724782293915e+00,1.231555724782293915e+00,2.325861735943558717e+00,1.325861735943558717e+00,2.511930674819043308e+00,1.511930674819043308e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.054069453535940060e+00,8.805526810142929151e+01,8.897157670368205373e-01,8.839492722210353648e-01,6.685262568812445627e-01,7.309806195706509691e-01,4.650436967971946500e-01,5.389770876074265749e-01,2.037029783782091097e-01,6.799507932787842712e-01,1.156198608179359377e+00,1.677700775296186997e-01,1.338827498205606426e-01,3.388732770905805713e-02,2.209131408784239969e+00,1.209131408784239747e+00,2.371444974847204623e+00,1.371444974847204845e+00,2.510227080888618900e+00,1.510227080888619122e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.078703284044419952e+00,8.900292205967474501e+01,9.250426132670955814e-01,9.193590925525597646e-01,6.989390071247669756e-01,7.625917708864480282e-01,4.816577624780830069e-01,5.601428208010341692e-01,2.176562345867345538e-01,7.117659574810053513e-01,1.205875680375276149e+00,1.735614111962856532e-01,1.418184820957056613e-01,3.174292910057999184e-02,2.054137397604903548e+00,1.054137397604903548e+00,2.457182879372254991e+00,1.457182879372254991e+00,2.451400428202502813e+00,1.451400428202502590e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.050000000000000044e+00,8.533402389452686521e+01,9.606527765049681644e-01,9.431119848157306640e-01,7.278723404581003420e-01,7.887197917149527671e-01,4.976597624780830231e-01,5.793529062598171686e-01,2.471701153104601811e-01,7.432709574810052455e-01,1.239371799651550310e+00,1.738311523937343672e-01,1.482210161553114136e-01,2.561013623842295361e-02,1.484077718371622057e+00,4.840777183716220566e-01,2.200602599233146606e+00,1.200602599233146384e+00,2.373417721518987555e+00,1.373417721518987333e+00,1.000000000000000000e+00,1.371478728364923053e-05,0.000000000000000000e+00
1.070012624196380102e+00,8.480966888314557650e+01,9.865581417884283777e-01,9.661848283394849357e-01,7.588300844674517043e-01,8.142918673950825248e-01,5.137607724137932541e-01,5.985944638259569350e-01,2.857378366306199124e-01,7.762715886908242435e-01,1.266805340751028464e+00,1.736579549499227548e-01,1.533084039142336985e-01,2.034955103568905632e-02,1.474994847403967135e+00,4.749948474039671908e-01,2.037588074294428786e+00,1.037588074294428786e+00,2.548255832808716814e+00,1.548255832808716814e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.050000000000000044e+00,7.760726606122335625e+01,1.000390994038574677e+00,9.814239504595785313e-01,7.893062749436422498e-01,8.357198794500749761e-01,5.294650646405612004e-01,6.162966417151350962e-01,3.340027400484504305e-01,8.080173322033902261e-01,1.282031924358330022e+00,1.699468022594767813e-01,1.566360835832823206e-01,1.331071867619446070e-02,1.513189897822449392e+00,5.131898978224493924e-01,1.484077718371622057e+00,4.840777183716220566e-01,2.560975609756097615e+00,1.560975609756098059e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.031687628872000051e+00,7.467086589316204481e+01,1.013759756925774358e+00,9.905628010800187067e-01,8.186682987114192178e-01,8.535351293975226294e-01,5.444788172180011765e-01,6.325864843487376543e-01,3.915534987184640103e-01,8.385417136469902610e-01,1.285529928575516401e+00,1.636416723720279798e-01,1.580372013410314691e-01,5.604471030996510672e-03,1.272182274695810467e+00,2.721822746958104666e-01,1.422164470124355873e+00,4.221644701243559283e-01,2.485484434233140583e+00,1.485484434233140361e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.039923197545300049e+00,7.896205508964423814e+01,1.028809939684395713e+00,9.995374186191606780e-01,8.481313081183382563e-01,8.704794992291386979e-01,5.592772811689071810e-01,6.485604731015440771e-01,4.536893336625792972e-01,8.683136713033317022e-01,1.282938008944084052e+00,1.574938618715034933e-01,1.579285334471259017e-01,-4.346715756224084348e-04,1.140677561174405108e+00,1.406775611744050802e-01,1.498667882892159353e+00,4.986678828921594087e-01,2.468953460458926941e+00,1.468953460458926941e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.989559146697839731e-01,5.708187451722645989e+01,1.026905531151374174e+00,9.812498724465466005e-01,8.697728257493532178e-01,8.730682642691973694e-01,5.712563994623028885e-01,6.583799021826515219e-01,5.292590957109520877e-01,8.913114670368209591e-01,1.253363838362689719e+00,1.396371460434558953e-01,1.542702559663919060e-01,-1.463310992293601065e-02,1.001064492950761720e+00,1.064492950761639989e-03,1.108509735283205400e+00,1.085097352832054413e-01,2.022470605994222570e+00,1.022470605994222570e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.440281168907069809e-01,5.286016670436098508e+01,1.019703318293395666e+00,9.744822805273030131e-01,8.938217836965297591e-01,8.795191599620618694e-01,5.841369618001169828e-01,6.695817929555165637e-01,6.092715565464182914e-01,9.146557711864409246e-01,1.220039985826463447e+00,1.276510384232248940e-01,1.489464124577585258e-01,-2.129537403453363176e-02,1.061395811677125378e+00,6.139581167712526710e-02,1.035491556104122912e+00,3.549155610412280115e-02,2.150405733236234518e+00,1.150405733236234518e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
