,Date,Price,RSI,MovingAverage10,EMA10,MovingAverage21,EMA21,MovingAverage50,EMA50,LowerBB,MidBB,UpperBB,MACD1,MACD2,MACD3,Momentum12,RoC12,Momentum14,RoC14,Momentum21,RoC21,AvgSentiment,TweetFreq
1727,2015-04-10,235.871900642899,41.60379601310342,250.7464070426651,248.47610398901887,251.62097794383675,252.91523374394964,261.22628804792515,257.1989208712715,235.0301854877033,251.1428119666861,267.2554384456689,-4.743882094398515,-3.740129027550134,-1.0037530668483807,0.9707956402364208,-0.0292043597635791,0.9534843200409326,-0.0465156799590673,0.896965612426176,-0.1030343875738239,1.0,0.0159640123981677
1728,2015-04-11,237.40906779661,37.678958735394005,249.7687318819404,246.46391559039915,250.48882414906345,251.5055822941915,261.06385389830507,256.42284820167697,234.65157047018656,249.56829456458203,264.4850186589775,-5.3514947713931065,-4.062402176318729,-1.2890925950743777,0.9559958055986196,-0.0440041944013802,0.9375174926863518,-0.0624825073136482,0.9089714430805816,-0.0910285569194183,1.0,0.0142496639877115
1729,2015-04-12,237.141042372881,44.62626995608708,248.11982907656343,244.7688477326685,248.97652065069155,250.19971502861785,260.894754693162,255.6666989534889,234.54305432133856,248.08644703389825,261.6298397464579,-5.787939839633452,-4.4075097089816735,-1.3804301306517788,0.9690598406250494,-0.0309401593749506,0.9760191418699364,-0.0239808581300634,0.8818949704046162,-0.1181050295953838,1.0,0.0100529390789148
1730,2015-04-13,225.505635885447,31.124782367280943,245.1870763004092,241.26644557862824,247.0111703125434,247.95479874287503,260.67105404441844,254.48391216650683,230.11876691258445,247.01997467855048,263.92118244451655,-6.992105127541464,-4.924428792693632,-2.067676334847832,0.9122919608790806,-0.0877080391209194,0.9080632178296908,-0.0919367821703091,0.8452932468714143,-0.1547067531285857,0.0,0.0103683791864388
1731,2015-04-14,219.757236703682,30.06881143285316,241.76821510812388,237.355680328638,245.7217490606996,245.39138401203928,260.28487842197546,253.1220817562,224.8282988667306,245.67187967562825,266.5154604845259,-8.314419118293472,-5.602426857813601,-2.711992260479871,0.8664478795200078,-0.1335521204799922,0.8980221670840762,-0.1019778329159238,0.8902998473294272,-0.1097001526705727,1.0,0.0106015305702608
1732,2015-04-15,223.313907948568,31.258367492495523,237.98839228521328,234.8026308049889,244.60721435529203,243.3843407335419,259.9537713383986,251.95313376374384,221.35401903488383,244.3609253945061,267.3678317541284,-8.971945830905526,-6.276330652431986,-2.695615178473539,0.8763141529644691,-0.1236858470355308,0.903425238903828,-0.096574761096172,0.9051341167907658,-0.0948658832092341,1.0,0.0116712839783854
1733,2015-04-16,228.493815312683,29.86603242492324,235.2010351256575,233.65557344275143,243.6053487239431,242.0306566043729,259.7589254237288,251.03316049115324,219.403148870058,243.416671244886,267.43019361971403,-8.971645706829946,-6.815393663311579,-2.156252043518367,0.8997737767657621,-0.1002262232342379,0.9008940262024754,-0.0991059737975245,0.9156857858464286,-0.0843142141535714,1.0,0.0103546643991551
1734,2015-04-17,222.785060198714,26.05783677344425,231.99635134424312,231.6791164892901,242.43421357602065,240.2810569311312,259.4737385797779,249.92539185223407,216.67085987909496,241.8943435563997,267.1178272337044,-9.324568858519456,-7.317228702353155,-2.0073401561663005,0.8532160299401774,-0.1467839700598225,0.8742388824530275,-0.1257611175469724,0.9005823120934101,-0.0994176879065899,1.0,0.0106563897193954
1735,2015-04-18,223.398044126242,27.08473737869824,229.75363471654,230.1734669687359,241.01356739305885,238.7462375852321,258.8393639742841,248.88510370611672,214.38335315345824,240.9158650496785,267.4483769458988,-9.445913705555796,-7.742965702993684,-1.7029480025621124,0.8713980620561563,-0.1286019379438436,0.87970740744332,-0.12029259255668,0.8821886044373745,-0.1178113955626255,1.0,0.0106152453575445
1736,2015-04-19,223.284135300994,18.265877452108526,227.69598462887205,228.92086121096463,240.07625887116973,237.34059192302863,258.20607770894213,247.8811441608178,212.25480965015123,239.663225087668,267.0716405251848,-9.442425458318551,-8.082857654058657,-1.3595678042598962,0.876201672718883,-0.1237983272811169,0.855127373892189,-0.1448726261078111,0.9189872320244512,-0.0810127679755489,1.0,0.0097512137586746
1737,2015-04-20,224.894903565167,22.132204447558223,226.5982849210988,228.18886891172872,238.95997168183465,236.2091657086776,257.49094916423144,246.9797229609884,210.6074875106954,238.672345981882,266.73720445306844,-9.203592178488435,-8.307004558944612,-0.8965876195438227,0.9148569554612804,-0.0851430445387196,0.8772367900510738,-0.1227632099489261,0.9056039287134412,-0.0943960712865588,1.0,0.0103135200373042
